image_id,split,label,EAR,MAR,Circularity,MOE
train_3209,train,not_drowsy,0.3011,0.8399,0.5163,2.7893
train_2156,train,not_drowsy,0.3221,0.7913,0.5377,2.4567
train_6854,train,not_drowsy,0.3116,0.7697,0.5279,2.4704
train_4734,train,not_drowsy,0.0934,0.6852,0.3307,7.3342
train_7432,train,not_drowsy,0.296,0.8418,0.493,2.8436
train_9371,train,not_drowsy,0.3634,0.5824,0.5021,1.6026
train_5281,train,not_drowsy,0.0941,0.7322,0.3322,7.7782
train_6160,train,not_drowsy,0.2774,0.8615,0.4844,3.106
train_4561,train,not_drowsy,0.2985,0.839,0.5062,2.8106
train_2097,train,not_drowsy,0.2925,0.7766,0.5045,2.6554
train_6684,train,not_drowsy,0.2494,0.6963,0.3918,2.7919
train_731,train,not_drowsy,0.2947,0.8326,0.5208,2.8249
train_8453,train,not_drowsy,0.1061,0.645,0.3268,6.0784
train_2682,train,not_drowsy,0.3384,0.8233,0.568,2.4332
train_2003,train,not_drowsy,0.3224,0.6808,0.5028,2.1116
train_2713,train,not_drowsy,0.3434,0.7528,0.5537,2.1922
train_8409,train,not_drowsy,0.1211,0.6717,0.3462,5.5467
train_1180,train,not_drowsy,0.12,0.6766,0.3439,5.6399
train_3781,train,not_drowsy,0.3594,0.7493,0.6035,2.0847
train_8245,train,not_drowsy,0.3427,0.7331,0.5873,2.1395
train_5273,train,not_drowsy,0.2658,0.7745,0.507,2.914
train_1,train,not_drowsy,0.2764,0.7849,0.5215,2.8392
train_2446,train,not_drowsy,0.3269,0.7396,0.5614,2.2625
train_1,train,not_drowsy,0.2764,0.7849,0.5215,2.8392
train_9651,train,not_drowsy,0.2886,0.7849,0.5269,2.7195
train_5600,train,not_drowsy,0.3003,0.9522,0.4861,3.171
train_7914,train,not_drowsy,0.3197,0.6659,0.4975,2.083
train_5600,train,not_drowsy,0.3003,0.9522,0.4861,3.171
train_6140,train,not_drowsy,0.3155,0.7326,0.5012,2.3221
train_1255,train,not_drowsy,0.5181,1.2299,0.5649,2.3737
train_3695,train,not_drowsy,0.1088,0.6104,0.3657,5.6093
train_4263,train,not_drowsy,0.443,1.1853,0.5278,2.6756
train_6523,train,not_drowsy,0.3349,0.9614,0.5004,2.871
train_7674,train,not_drowsy,0.1115,0.659,0.3416,5.9116
train_9186,train,not_drowsy,0.3968,0.8322,0.6021,2.0973
train_9143,train,not_drowsy,0.4527,1.1545,0.5617,2.5503
train_1732,train,not_drowsy,0.3665,0.9988,0.5222,2.7253
train_1848,train,not_drowsy,0.1114,0.6749,0.3405,6.0592
train_1848,train,not_drowsy,0.1114,0.6749,0.3405,6.0592
train_2150,train,not_drowsy,0.0622,0.6041,0.3171,9.7175
train_2843,train,not_drowsy,0.379,0.7356,0.6285,1.941
train_5104,train,not_drowsy,0.1168,0.6951,0.3503,5.9517
train_4486,train,not_drowsy,0.0678,0.5718,0.3212,8.4383
train_2976,train,not_drowsy,0.1461,0.6499,0.3598,4.4475
train_7742,train,not_drowsy,0.4001,0.9086,0.5904,2.2709
train_9384,train,not_drowsy,0.3375,1.2645,0.5764,3.7471
train_9977,train,not_drowsy,0.1,0.719,0.3397,7.192
train_5303,train,not_drowsy,0.3254,0.7921,0.5459,2.434
train_2336,train,not_drowsy,0.3632,0.747,0.5673,2.0568
train_7214,train,not_drowsy,0.2183,0.6716,0.4471,3.0771
train_5965,train,not_drowsy,0.3373,0.7939,0.5515,2.3538
train_7402,train,not_drowsy,0.0983,0.7702,0.3384,7.8376
train_1466,train,not_drowsy,0.4548,1.1287,0.6012,2.4816
train_1791,train,not_drowsy,0.4442,1.0281,0.5979,2.3147
train_6866,train,not_drowsy,0.0993,0.782,0.3409,7.878
train_5704,train,not_drowsy,0.1084,0.791,0.3402,7.2955
train_4823,train,not_drowsy,0.3806,0.7539,0.5885,1.981
train_8145,train,not_drowsy,0.1021,0.7557,0.35,7.401
train_1096,train,not_drowsy,0.113,0.6778,0.3252,6.0002
train_4312,train,not_drowsy,0.0977,0.7656,0.3457,7.8377
train_5720,train,not_drowsy,0.3931,0.7471,0.6006,1.9007
train_3070,train,not_drowsy,0.3976,0.7535,0.6294,1.8948
train_2058,train,not_drowsy,0.104,0.7679,0.3301,7.3863
train_7804,train,not_drowsy,0.3592,0.7695,0.5328,2.1424
train_148,train,not_drowsy,0.551,1.2307,0.4945,2.2336
train_5037,train,not_drowsy,0.1499,0.7195,0.3522,4.8015
train_4931,train,not_drowsy,0.0811,0.7606,0.3464,9.3818
train_1862,train,not_drowsy,0.0827,0.7029,0.3149,8.5029
train_4932,train,not_drowsy,0.4093,0.8008,0.6163,1.9562
train_5423,train,not_drowsy,0.4442,0.7925,0.6756,1.7842
train_2437,train,not_drowsy,0.4407,0.7854,0.6726,1.7819
train_2767,train,not_drowsy,0.1763,0.7327,0.3333,4.1568
train_727,train,not_drowsy,0.0739,0.7227,0.328,9.7842
train_2744,train,not_drowsy,0.3537,1.0012,0.5529,2.8307
train_3884,train,not_drowsy,0.0917,0.7113,0.3445,7.7597
train_6894,train,not_drowsy,0.323,0.6268,0.4832,1.9408
train_6842,train,not_drowsy,0.0943,0.7313,0.3331,7.751
train_3265,train,not_drowsy,0.3915,0.8995,0.6122,2.2975
train_9244,train,not_drowsy,0.0722,0.7127,0.3294,9.871
train_9985,train,not_drowsy,0.0751,0.7079,0.318,9.4221
train_3155,train,not_drowsy,0.3731,0.7461,0.5946,1.9997
train_1308,train,not_drowsy,0.3553,0.7537,0.5897,2.1212
train_6447,train,not_drowsy,0.0838,0.7117,0.3215,8.4968
train_7326,train,not_drowsy,0.0819,0.7272,0.3599,8.8784
train_9435,train,not_drowsy,0.0917,0.7217,0.3558,7.8677
train_5340,train,not_drowsy,0.1247,0.6394,0.3573,5.128
train_2020,train,not_drowsy,0.0814,0.6403,0.3239,7.8685
train_2820,train,not_drowsy,0.3758,0.7472,0.5983,1.9884
train_2491,train,not_drowsy,0.483,1.0106,0.6918,2.0922
train_9549,train,not_drowsy,0.4329,1.0845,0.6828,2.5054
train_1405,train,not_drowsy,0.4318,0.6957,0.6518,1.6111
train_7515,train,not_drowsy,0.1191,0.5926,0.3602,4.975
train_362,train,not_drowsy,0.0968,0.7389,0.3306,7.6302
train_3340,train,not_drowsy,0.2683,0.9564,0.474,3.5648
train_3656,train,not_drowsy,0.0942,0.7332,0.3218,7.7834
train_3886,train,not_drowsy,0.3073,0.9318,0.4953,3.0319
train_2302,train,not_drowsy,0.1135,0.6542,0.3404,5.7656
train_4039,train,not_drowsy,0.3164,0.959,0.511,3.0308
train_8742,train,not_drowsy,0.3665,1.0603,0.5379,2.8933
train_4419,train,not_drowsy,0.11,0.6855,0.3492,6.2332
train_3128,train,not_drowsy,0.1815,0.4785,0.4072,2.6372
train_771,train,not_drowsy,0.0849,0.7218,0.3601,8.5054
train_5808,train,not_drowsy,0.1354,0.788,0.3687,5.8183
train_5598,train,not_drowsy,0.3437,0.9513,0.4976,2.7676
train_9075,train,not_drowsy,0.0895,0.7643,0.3398,8.5412
train_8599,train,not_drowsy,0.3287,0.9391,0.5021,2.857
train_9963,train,not_drowsy,0.1078,0.6873,0.3542,6.3748
train_7557,train,not_drowsy,0.2611,0.9384,0.4265,3.5939
train_4081,train,not_drowsy,0.3104,0.9044,0.4945,2.9137
train_6401,train,not_drowsy,0.0792,0.7147,0.3463,9.0255
train_260,train,not_drowsy,0.3152,0.9146,0.4988,2.9013
train_7721,train,not_drowsy,0.0904,0.5899,0.3682,6.5292
train_9645,train,not_drowsy,0.1099,0.6158,0.3324,5.604
train_3138,train,not_drowsy,0.0903,0.7323,0.3478,8.1098
train_4456,train,not_drowsy,0.2852,1.0662,0.4988,3.739
train_4259,train,not_drowsy,0.1122,0.5929,0.333,5.2834
train_6564,train,not_drowsy,0.1175,0.6008,0.3377,5.1121
train_2404,train,not_drowsy,0.0921,0.6957,0.346,7.5578
train_5919,train,not_drowsy,0.3523,0.9768,0.4935,2.7725
train_1139,train,not_drowsy,0.3554,1.0127,0.4993,2.8494
train_8974,train,not_drowsy,0.3727,1.0763,0.5043,2.8875
train_8319,train,not_drowsy,0.1119,0.7299,0.3194,6.5233
train_1621,train,not_drowsy,0.1168,0.4857,0.3473,4.1589
train_2960,train,not_drowsy,0.2205,1.1261,0.3321,5.1071
train_3809,train,not_drowsy,0.403,1.2437,0.4578,3.0864
train_6677,train,not_drowsy,0.2334,1.0885,0.3186,4.6639
train_3196,train,not_drowsy,0.1603,0.5055,0.3332,3.1536
train_8001,train,not_drowsy,0.1292,0.5095,0.4263,3.9439
train_8504,train,not_drowsy,0.0745,0.7126,0.344,9.5678
train_9565,train,not_drowsy,0.318,0.8819,0.5394,2.773
train_7674,train,not_drowsy,0.2207,0.9475,0.5054,4.2926
train_3872,train,not_drowsy,0.3855,0.9836,0.6462,2.5514
train_534,train,not_drowsy,0.3889,0.9768,0.6503,2.5115
train_8632,train,not_drowsy,0.076,0.7176,0.3445,9.4449
train_4349,train,not_drowsy,0.5485,1.093,0.6137,1.9927
train_7412,train,not_drowsy,0.0995,0.739,0.3054,7.4265
train_9870,train,not_drowsy,0.3981,0.9734,0.5649,2.4452
train_3226,train,not_drowsy,0.0664,0.5833,0.3963,8.7786
train_5553,train,not_drowsy,0.3867,0.954,0.5573,2.4669
train_2348,train,not_drowsy,0.0722,0.683,0.341,9.4643
train_3120,train,not_drowsy,0.0651,0.7011,0.3407,10.7676
train_5553,train,not_drowsy,0.3867,0.954,0.5573,2.4669
train_5655,train,not_drowsy,0.0882,0.7773,0.3489,8.8102
train_4860,train,not_drowsy,0.1368,0.5621,0.3524,4.1085
train_6108,train,not_drowsy,0.4432,0.9804,0.5745,2.212
train_2386,train,not_drowsy,0.481,1.0308,0.5897,2.1429
train_2274,train,not_drowsy,0.4974,1.0297,0.5516,2.0701
train_2892,train,not_drowsy,0.1007,0.708,0.331,7.0292
train_3691,train,not_drowsy,0.0793,0.7068,0.3549,8.9144
train_2701,train,not_drowsy,0.2439,0.729,0.4314,2.989
train_8587,train,not_drowsy,0.0855,0.744,0.3489,8.7005
train_587,train,not_drowsy,0.1268,0.4942,0.3343,3.8986
train_9925,train,not_drowsy,0.5181,0.9133,0.7282,1.763
train_8290,train,not_drowsy,0.4665,1.0821,0.6716,2.3195
train_8901,train,not_drowsy,0.5051,0.7864,0.7089,1.557
train_7885,train,not_drowsy,0.519,1.144,0.7406,2.2041
train_1598,train,not_drowsy,0.1357,0.6519,0.329,4.8053
train_9503,train,not_drowsy,0.0891,0.7347,0.3422,8.2467
train_3519,train,not_drowsy,0.1012,0.7479,0.3735,7.39
train_1814,train,not_drowsy,0.4083,0.63,0.5904,1.543
train_5429,train,not_drowsy,0.4192,0.8111,0.6291,1.9349
train_5048,train,not_drowsy,0.1492,0.5711,0.3401,3.8286
train_3429,train,not_drowsy,0.4231,0.7963,0.6247,1.8823
train_6631,train,not_drowsy,0.15,0.5621,0.3471,3.7464
train_738,train,not_drowsy,0.4339,0.8003,0.6596,1.8444
train_8712,train,not_drowsy,0.1016,0.7448,0.3605,7.3305
train_331,train,not_drowsy,0.0853,0.7158,0.3589,8.3922
train_331,train,not_drowsy,0.0853,0.7158,0.3589,8.3922
train_2329,train,not_drowsy,0.0836,0.702,0.3542,8.4025
train_7855,train,not_drowsy,0.4703,1.1165,0.6864,2.3742
train_8666,train,not_drowsy,0.1136,0.5253,0.3501,4.6223
train_8204,train,not_drowsy,0.4368,1.1957,0.6254,2.7374
train_722,train,not_drowsy,0.447,1.1956,0.641,2.6749
train_5787,train,not_drowsy,0.1061,0.706,0.353,6.6524
train_2389,train,not_drowsy,0.0858,0.6159,0.3314,7.1789
train_5936,train,not_drowsy,0.2863,0.8299,0.4882,2.8987
train_5936,train,not_drowsy,0.2863,0.8299,0.4882,2.8987
train_8544,train,not_drowsy,0.11,0.4769,0.3499,4.3343
train_8034,train,not_drowsy,0.4091,1.2864,0.5909,3.1444
train_9430,train,not_drowsy,0.0989,0.7293,0.3689,7.3735
train_9285,train,not_drowsy,0.1389,0.4975,0.375,3.5815
train_769,train,not_drowsy,0.4522,1.102,0.6421,2.437
train_1184,train,not_drowsy,0.4122,1.0413,0.6584,2.5261
train_686,train,not_drowsy,0.4113,1.0946,0.672,2.6612
train_6479,train,not_drowsy,0.2526,1.174,0.4829,4.6484
train_4046,train,not_drowsy,0.4067,1.0089,0.603,2.4806
train_3638,train,not_drowsy,0.3541,0.8026,0.5649,2.2664
train_1786,train,not_drowsy,0.0844,0.6945,0.3398,8.2246
train_708,train,not_drowsy,0.0528,0.6239,0.3287,11.8064
train_4297,train,not_drowsy,0.3306,0.9457,0.5428,2.8601
train_7316,train,not_drowsy,0.11,0.4914,0.3448,4.4681
train_78,train,not_drowsy,0.0748,0.9177,0.3629,12.2649
train_5109,train,not_drowsy,0.1065,0.7122,0.3643,6.6866
train_5252,train,not_drowsy,0.1008,0.6145,0.3401,6.0971
train_4667,train,not_drowsy,0.105,0.7043,0.3566,6.7079
train_4125,train,not_drowsy,0.269,0.8972,0.5245,3.336
train_7397,train,not_drowsy,0.1129,0.7294,0.3681,6.4599
train_5545,train,not_drowsy,0.1041,0.6174,0.3264,5.9314
train_8616,train,not_drowsy,0.3349,0.882,0.5608,2.6332
train_2167,train,not_drowsy,0.06,0.6365,0.3208,10.6078
train_1508,train,not_drowsy,0.3729,0.7679,0.5743,2.0591
train_9375,train,not_drowsy,0.0955,0.7111,0.3458,7.449
train_6514,train,not_drowsy,0.4036,0.7087,0.6235,1.756
train_9984,train,not_drowsy,0.1023,0.7149,0.3535,6.9862
train_5141,train,not_drowsy,0.3955,0.804,0.6284,2.0327
train_3561,train,not_drowsy,0.4028,0.8208,0.6356,2.0378
train_4683,train,not_drowsy,0.3977,0.8058,0.6274,2.0261
train_4193,train,not_drowsy,0.1049,0.5011,0.3353,4.7774
train_983,train,not_drowsy,0.1074,0.7251,0.3591,6.7489
train_5041,train,not_drowsy,0.2431,0.5747,0.4308,2.3643
train_5041,train,not_drowsy,0.2431,0.5747,0.4308,2.3643
train_5701,train,not_drowsy,0.3667,0.8224,0.602,2.2425
train_7669,train,not_drowsy,0.0651,0.6466,0.3241,9.9338
train_8302,train,not_drowsy,0.0862,0.7108,0.3555,8.2465
train_2884,train,not_drowsy,0.0779,0.643,0.3217,8.2496
train_1194,train,not_drowsy,0.3877,0.799,0.6008,2.0612
train_4457,train,not_drowsy,0.3669,0.8123,0.6002,2.2141
train_6739,train,not_drowsy,0.1152,0.331,0.3784,2.8739
train_2631,train,not_drowsy,0.3293,0.9136,0.5246,2.7741
train_7666,train,not_drowsy,0.0939,0.7055,0.3579,7.5148
train_8830,train,not_drowsy,0.0853,0.7052,0.3522,8.2692
train_8985,train,not_drowsy,0.3485,0.7644,0.5308,2.1935
train_97,train,not_drowsy,0.3769,1.0781,0.5975,2.8605
train_1776,train,not_drowsy,0.2999,1.1174,0.5026,3.7257
train_4624,train,not_drowsy,0.3413,0.5957,0.5145,1.7456
train_861,train,not_drowsy,0.0893,0.7155,0.3371,8.0152
train_1523,train,not_drowsy,0.0939,0.5945,0.3414,6.3292
train_3389,train,not_drowsy,0.0841,0.7381,0.3388,8.7744
train_5652,train,not_drowsy,0.0871,0.6748,0.3397,7.7494
train_4372,train,not_drowsy,0.1169,0.6615,0.3327,5.6585
train_422,train,not_drowsy,0.0873,0.6466,0.322,7.4079
train_8456,train,not_drowsy,0.0807,0.6665,0.3392,8.2625
train_9791,train,not_drowsy,0.3213,0.9669,0.5562,3.0093
train_9628,train,not_drowsy,0.3058,0.9697,0.5566,3.1715
train_8679,train,not_drowsy,0.4009,1.1285,0.6688,2.815
train_6385,train,not_drowsy,0.4015,1.1259,0.6698,2.8042
train_8438,train,not_drowsy,0.1811,0.7237,0.3329,3.996
train_2243,train,not_drowsy,0.0774,0.6958,0.3315,8.988
train_6713,train,not_drowsy,0.0837,0.7214,0.3282,8.6151
train_6468,train,not_drowsy,0.0854,0.6526,0.3225,7.6406
train_54,train,not_drowsy,0.0792,0.7263,0.3356,9.1716
train_99,train,not_drowsy,0.0818,0.6992,0.349,8.5438
train_6453,train,not_drowsy,0.0823,0.7828,0.3317,9.5081
train_5917,train,not_drowsy,0.0872,0.707,0.3469,8.1119
train_3780,train,not_drowsy,0.0833,0.7016,0.3509,8.4248
train_9689,train,not_drowsy,0.0905,0.7086,0.348,7.8314
train_2707,train,not_drowsy,0.092,0.7495,0.3522,8.1488
train_8950,train,not_drowsy,0.0714,0.7216,0.3529,10.1015
train_2114,train,not_drowsy,0.1031,0.7728,0.3295,7.4991
train_8245,train,not_drowsy,0.1091,0.814,0.3314,7.4614
train_1225,train,not_drowsy,0.0722,0.7182,0.3563,9.9499
train_5786,train,not_drowsy,0.0843,0.66,0.3258,7.8295
train_9573,train,not_drowsy,0.0951,0.7502,0.3519,7.8925
train_7647,train,not_drowsy,0.1006,0.7573,0.367,7.5295
train_9811,train,not_drowsy,0.0804,0.757,0.3542,9.4142
train_9382,train,not_drowsy,0.094,0.7028,0.3237,7.4763
train_6139,train,not_drowsy,0.1109,0.7465,0.3439,6.7296
train_5863,train,not_drowsy,0.0802,0.7469,0.3612,9.3176
train_8030,train,not_drowsy,0.1093,0.7144,0.3692,6.5343
train_1463,train,not_drowsy,0.0797,0.72,0.2911,9.0321
train_6864,train,not_drowsy,0.1132,0.7406,0.334,6.5449
train_4699,train,not_drowsy,0.0918,0.7183,0.3089,7.8288
train_7089,train,not_drowsy,0.0445,0.6739,0.3249,15.1498
train_9999,train,not_drowsy,0.4,1.0316,0.6551,2.579
train_6641,train,not_drowsy,0.399,1.0244,0.6538,2.5674
train_3500,train,not_drowsy,0.3429,0.8479,0.5147,2.4728
train_9128,train,not_drowsy,0.324,0.8324,0.5341,2.5694
train_6379,train,not_drowsy,0.325,0.8215,0.5376,2.5275
train_9984,train,not_drowsy,0.0663,0.6164,0.3228,9.2996
train_5318,train,not_drowsy,0.0894,0.6678,0.314,7.4696
train_3669,train,not_drowsy,0.0973,0.7287,0.3394,7.4887
train_950,train,not_drowsy,0.0942,0.7396,0.3035,7.8537
train_4236,train,not_drowsy,0.0922,0.7188,0.3277,7.7941
train_4447,train,not_drowsy,0.0492,0.6238,0.3354,12.6872
train_229,train,not_drowsy,0.0915,0.6596,0.3033,7.2066
train_401,train,not_drowsy,0.1005,0.7919,0.3308,7.8793
train_9305,train,not_drowsy,0.3428,1.0687,0.4661,3.1181
train_3100,train,not_drowsy,0.1175,0.6281,0.2912,5.3438
train_9305,train,not_drowsy,0.3428,1.0687,0.4661,3.1181
train_8323,train,not_drowsy,0.0907,0.7806,0.3193,8.6034
train_546,train,not_drowsy,0.0657,0.575,0.3087,8.7493
train_6015,train,not_drowsy,0.0857,0.7256,0.3255,8.4632
train_1311,train,not_drowsy,0.1706,0.4323,0.3923,2.5336
train_1998,train,not_drowsy,0.0836,0.6903,0.3291,8.257
train_9815,train,not_drowsy,0.0734,0.602,0.315,8.197
train_4588,train,not_drowsy,0.0914,0.7017,0.3455,7.6799
train_7299,train,not_drowsy,0.0883,0.6875,0.3205,7.7854
train_3839,train,not_drowsy,0.4392,1.1348,0.6163,2.5838
train_5869,train,not_drowsy,0.1044,0.7785,0.3603,7.459
train_1816,train,not_drowsy,0.3615,0.8613,0.6055,2.3827
train_4193,train,not_drowsy,0.3627,0.8481,0.6059,2.3381
train_1816,train,not_drowsy,0.3615,0.8613,0.6055,2.3827
train_8412,train,not_drowsy,0.3634,0.8181,0.577,2.2512
train_4952,train,not_drowsy,0.3573,1.0979,0.577,3.0725
train_3865,train,not_drowsy,0.1493,0.707,0.3371,4.7358
train_4952,train,not_drowsy,0.3573,1.0979,0.577,3.0725
train_1103,train,not_drowsy,0.1531,0.7364,0.2908,4.811
train_5588,train,not_drowsy,0.3545,0.7268,0.5518,2.0503
train_7504,train,not_drowsy,0.0849,0.718,0.3444,8.4604
train_7830,train,not_drowsy,0.3669,1.1076,0.5741,3.0185
train_5225,train,not_drowsy,0.4407,1.1394,0.6396,2.5854
train_5225,train,not_drowsy,0.4407,1.1394,0.6396,2.5854
train_4937,train,not_drowsy,0.0743,0.7057,0.3342,9.4996
train_5607,train,not_drowsy,0.0789,0.7126,0.3296,9.0314
train_3270,train,not_drowsy,0.4587,1.0576,0.6598,2.3058
train_8086,train,not_drowsy,0.4383,1.0702,0.6396,2.4414
train_96,train,not_drowsy,0.4535,0.9305,0.5728,2.0516
train_4346,train,not_drowsy,0.4512,1.0438,0.653,2.3134
train_3932,train,not_drowsy,0.0793,0.7327,0.3393,9.242
train_6191,train,not_drowsy,0.0935,0.7492,0.3311,8.0162
train_1669,train,not_drowsy,0.0769,0.7514,0.3315,9.7647
train_5320,train,not_drowsy,0.3561,1.1105,0.5548,3.1185
train_898,train,not_drowsy,0.3993,1.0993,0.5967,2.7531
train_216,train,not_drowsy,0.1051,0.7113,0.3426,6.7701
train_4334,train,not_drowsy,0.3632,1.1736,0.5644,3.2316
train_4879,train,not_drowsy,0.22,0.6739,0.4723,3.0639
train_4879,train,not_drowsy,0.22,0.6739,0.4723,3.0639
train_1892,train,not_drowsy,0.0908,0.7271,0.346,8.0111
train_1177,train,not_drowsy,0.0865,0.6858,0.3472,7.9306
train_5841,train,not_drowsy,0.1256,0.7881,0.3088,6.274
train_6542,train,not_drowsy,0.0973,0.7091,0.313,7.288
train_1791,train,not_drowsy,0.1158,0.7629,0.3132,6.5865
train_9190,train,not_drowsy,0.2534,0.6368,0.4539,2.5127
train_9190,train,not_drowsy,0.2534,0.6368,0.4539,2.5127
train_8735,train,not_drowsy,0.3875,1.0397,0.5042,2.6833
train_3429,train,not_drowsy,0.1102,0.7649,0.3274,6.9436
train_8697,train,not_drowsy,0.3803,1.0556,0.5047,2.776
train_8735,train,not_drowsy,0.3875,1.0397,0.5042,2.6833
train_3592,train,not_drowsy,0.2763,1.0981,0.557,3.9739
train_1125,train,not_drowsy,0.1067,0.7016,0.3385,6.5743
train_1013,train,not_drowsy,0.4336,1.1169,0.623,2.5762
train_2574,train,not_drowsy,0.3664,1.1201,0.5716,3.0568
train_8067,train,not_drowsy,0.1099,0.6939,0.317,6.3144
train_1932,train,not_drowsy,0.0983,0.7267,0.33,7.3916
train_3557,train,not_drowsy,0.1069,0.7658,0.329,7.1615
train_5339,train,not_drowsy,0.1097,0.7057,0.3248,6.4327
train_4561,train,not_drowsy,0.1094,0.7244,0.3377,6.6205
train_2723,train,not_drowsy,0.441,1.2552,0.6347,2.8459
train_6124,train,not_drowsy,0.4734,1.0742,0.6193,2.2691
train_1087,train,not_drowsy,0.4347,1.2393,0.6774,2.8505
train_4771,train,not_drowsy,0.1141,0.6896,0.301,6.0466
train_7300,train,not_drowsy,0.4348,1.1145,0.6168,2.5631
train_2386,train,not_drowsy,0.1079,0.7368,0.3447,6.83
train_4235,train,not_drowsy,0.0986,0.6775,0.316,6.8681
train_2479,train,not_drowsy,0.1156,0.6772,0.3125,5.8558
train_7694,train,not_drowsy,0.3898,1.1838,0.6515,3.0366
train_8405,train,not_drowsy,0.3921,1.192,0.657,3.04
train_9763,train,not_drowsy,0.1025,0.6876,0.3327,6.7076
train_1619,train,not_drowsy,0.1112,0.7378,0.3269,6.6375
train_3741,train,not_drowsy,0.1115,0.734,0.3395,6.5862
train_3588,train,not_drowsy,0.0962,0.6801,0.3456,7.0728
train_9242,train,not_drowsy,0.3685,1.1736,0.5886,3.1852
train_3852,train,not_drowsy,0.4427,1.1697,0.6427,2.6421
train_2234,train,not_drowsy,0.119,0.617,0.3214,5.1857
train_8044,train,not_drowsy,0.3953,1.1123,0.5967,2.8135
train_48,train,not_drowsy,0.4614,0.7417,0.6471,1.6075
train_48,train,not_drowsy,0.4614,0.7417,0.6471,1.6075
train_2199,train,not_drowsy,0.2652,0.7843,0.4615,2.9571
train_8901,train,not_drowsy,0.2207,0.8298,0.4027,3.759
train_4800,train,not_drowsy,0.2633,0.7791,0.4622,2.9592
train_1558,train,not_drowsy,0.2705,0.7859,0.4641,2.9055
train_7134,train,not_drowsy,0.2404,0.8423,0.4303,3.5036
train_7714,train,not_drowsy,0.2687,0.666,0.462,2.4787
train_8491,train,not_drowsy,0.3045,0.6639,0.5025,2.1804
train_9653,train,not_drowsy,0.3688,1.0262,0.5619,2.7823
train_5554,train,not_drowsy,0.3557,1.0092,0.5543,2.8369
train_1871,train,not_drowsy,0.3437,1.0396,0.5707,3.0248
train_9402,train,not_drowsy,0.3158,0.9142,0.5164,2.8951
train_2870,train,not_drowsy,0.3386,0.9905,0.5701,2.9256
train_7801,train,not_drowsy,0.3065,0.904,0.4836,2.9493
train_7801,train,not_drowsy,0.3065,0.904,0.4836,2.9493
train_1385,train,not_drowsy,0.3331,0.9207,0.4598,2.7643
train_6316,train,not_drowsy,0.4169,1.1112,0.5851,2.6652
train_9237,train,not_drowsy,0.4208,1.0668,0.6064,2.5354
train_7371,train,not_drowsy,0.3109,0.8861,0.4835,2.8503
train_9648,train,not_drowsy,0.3317,0.9837,0.5313,2.9656
train_5497,train,not_drowsy,0.4286,0.9348,0.6502,2.181
train_888,train,not_drowsy,0.4168,0.864,0.6194,2.073
train_821,train,not_drowsy,0.4275,0.9195,0.6522,2.1512
train_2833,train,not_drowsy,0.2992,0.7864,0.481,2.6282
train_4020,train,not_drowsy,0.2424,0.9642,0.4358,3.9775
train_1626,train,not_drowsy,0.3034,0.7824,0.485,2.5791
train_8369,train,not_drowsy,0.2196,0.897,0.4522,4.084
train_8627,train,not_drowsy,0.4011,0.9569,0.5878,2.3858
train_6694,train,not_drowsy,0.3065,0.9978,0.4733,3.2554
train_6694,train,not_drowsy,0.3065,0.9978,0.4733,3.2554
train_5961,train,not_drowsy,0.3092,0.9571,0.4968,3.0951
train_7418,train,not_drowsy,0.3819,1.0415,0.5793,2.7269
train_9841,train,not_drowsy,0.3932,1.0776,0.5759,2.7404
train_108,train,not_drowsy,0.3068,0.8153,0.495,2.6576
train_2951,train,not_drowsy,0.3777,0.9085,0.5704,2.4052
train_471,train,not_drowsy,0.4215,0.9615,0.6332,2.281
train_6233,train,not_drowsy,0.2093,0.7778,0.3338,3.7161
train_5327,train,not_drowsy,0.3196,0.818,0.5044,2.5591
train_1506,train,not_drowsy,0.3175,0.8177,0.5011,2.5755
